selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
59,1136.2362,1143.63434,20211011_1032.WAV,1136.2362,RUM,NA,2,R25.03,1,GJJ,1,R26,1,R26 JON R25.9002 and R25.03; R26 already with R25.9002 and R25.03 by the time this RUM was made,NA,NA,NA,20211011_0910_to_20211011_1304.Table.1.selections.txt,20211011_1032_sel59.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/11/2021,6651,13617,adult,adult,no,no,YngA2A,greeting,20211011_1032,NA,NA,1,1,1,1,20211011_1032_sel59.wav,0,0.016245574,0.020394247,-1,-0.005287339,-0.001617148,0.003427523,0.000274985,0.003553136,0.006059796,0.00044497,0.003035252,0.002739086,0.002209377,-0.001488917,-0.000187055,0.334821429,3.236607143,5.691964286,7.700892857,3.273441984,2.115851707,2.106013945,2.954963711,0.223214286,1.785714286,2.790178571,8.59375,2.467674384,2.93708347,1.925134825,2.832165602
74,2088.9619,2093.967204,20211011_1032.WAV,2088.9619,RUM,NA,2,M65.93,1,GWG,1,R26,1,mutual APR M65.93 and R26,NA,NA,NA,20211011_0910_to_20211011_1304.Table.1.selections.txt,20211011_1032_sel74.wav,Artists2,F,6/30/1993,M65,R26,Artists2,F,6/30/1984,NA,R26,10/11/2021,10330,13617,adult,adult,no,no,YngA2A,greeting,20211011_1032,NA,NA,1,1,1,1,20211011_1032_sel74.wav,0,0,0,-1,0.001182568,0.00212887,-0.005753958,0.003519304,0.000149731,-0.0003489,0.001208469,-0.002096925,0.001302069,-0.00409096,0.001084963,0.000127385,0.223214286,2.845982143,3.794642857,4.631696429,4.006363993,2.230434654,2.725071376,3.003093058,0.223214286,1.618303571,5.970982143,9.988839286,3.156168045,2.165510116,2.014874098,1.96194856
90,2671.5884,2676.44543,20211011_1032.WAV,2671.5884,RUM,NA,2,R25.03,1,GWG,1,R25.0316,1,R25.0316 APR R25.03,NA,NA,NA,20211011_0910_to_20211011_1304.Table.1.selections.txt,20211011_1032_sel90.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,2/1/2016,R25.03,R26,10/11/2021,6651,2079,adult,juv,no,no,MomJuv,greeting,20211011_1032,NA,NA,1,1,1,1,20211011_1032_sel90.wav,0.789585833,0.582450046,0.787137204,-0.391460122,0.002957422,-0.001002929,-0.002420094,0.002132691,-0.000798215,0.000142495,0.00039703,0.009374517,-0.000336481,-0.001713978,0.000478321,-0.002091225,1.339285714,2.790178571,4.241071429,9.151785714,3.425213232,1.826011604,1.7306021,1.957317215,0.892857143,2.678571429,3.683035714,9.151785714,2.52013148,1.636448661,1.828599033,1.599371912
91,2682.1226,2687.462127,20211011_1032.WAV,2682.1226,RUM,NA,2,R25.0316,1,GWG,1,R25.03,1,R25.0316 APR R25.03,NA,NA,NA,20211011_0910_to_20211011_1304.Table.1.selections.txt,20211011_1032_sel91.wav,Artists2,F,2/1/2016,R25.03,R26,Artists2,F,7/27/2003,R25,R26,10/11/2021,2079,6651,juv,adult,no,no,JuvOff,greeting,20211011_1032,NA,NA,1,1,1,1,20211011_1032_sel91.wav,0,0.063268993,0.080645921,1,0.003951693,-0.003855177,0.001377789,-0.001114099,-0.000551242,0.000219715,0.003624674,0.002108321,0.000919813,-0.000628042,0.001517438,-0.001056779,0.334821429,4.799107143,11.16071429,12.16517857,2.880250245,2.062307974,2.149961095,1.890146191,0.446428571,2.678571429,3.571428571,4.799107143,3.189613802,1.729760903,1.697198886,1.633376252
10,2371.3537,2376.950553,20211012_1039.WAV,2371.3537,RUM,NA,2,R22.8916,1,GJJ,1,R22.89,1,R22.8916 JON R22.89,NA,NA,NA,20211012_0847_to_20211012_1413.Table.1.selections.txt,20211012_1039_sel10.wav,Artists,M,2/4/2016,R22.89,R23,Artists,F,6/30/1988,R22,R23,10/12/2021,2077,12157,juv,adult,no,no,JuvOff,greeting,20211012_1039,NA,NA,1,1,1,1,20211012_1039_sel10.wav,0,0,0,0,0.005103929,-0.002187756,-0.00126384,0.0040963,0.000818258,0.00156073,-0.000728519,0.00111074,0.001227135,-0.001031862,0.000806591,-0.001073869,0.334821429,3.125,4.352678571,10.04464286,2.453634086,2.062747173,1.93906692,1.696838329,0.334821429,3.459821429,5.133928571,10.04464286,2.512048196,2.123881089,2.339783439,2.78734346
11,2376.8863,2384.863425,20211012_1039.WAV,2376.8863,RUM,10,2,R22.89,1,GJJ,1,R22.8916,1,R22.8916 JON R22.89,NA,NA,NA,20211012_0847_to_20211012_1413.Table.1.selections.txt,20211012_1039_sel11.wav,Artists,F,6/30/1988,R22,R23,Artists,M,2/4/2016,R22.89,R23,10/12/2021,12157,2077,adult,juv,no,no,MomJuv,greeting,20211012_1039,NA,NA,1,1,1,1,20211012_1039_sel11.wav,0,0,0,-1,-0.001429147,0.001501293,-0.003583645,0.000911746,0.0009555,0.005225165,0.00158071,-0.002094275,0.000835954,-0.00087756,0.001258597,-0.000466152,0.613839286,1.729910714,4.464285714,7.421875,2.756424773,2.493624893,2.133170467,2.175350441,1.729910714,4.408482143,5.189732143,13.39285714,3.791121853,3.530934034,2.979574337,2.618253425
22,4155.2347,4161.974148,20211012_1039.WAV,4155.2347,RUM,10,2,R22.89,1,CAF,1,R24,1,"This is a long sequence of R24 and R22.89 calling back and forth to each other. They are maybe 100m apart, but OOS of each other and both resting under different trees. I think the first set of calls are contact calls because they are highly modulated and also the first exchange. After the first exchange it seems more likely they are cadenced rumbles because why keep contact calling once you know where the other female is?",NA,NA,NA,20211012_0847_to_20211012_1413.Table.1.selections.txt,20211012_1039_sel22.wav,Artists,F,6/30/1988,R22,R23,Artists,F,6/30/1980,NA,R23,10/12/2021,12157,15079,adult,adult,no,no,YngA2A,contact,20211012_1039,NA,NA,1,1,1,1,20211012_1039_sel22.wav,0,0,0,-1,0.00426864,0.00010131,-0.003066799,0.001777941,-0.001345808,0.000410221,0.001225908,-0.000950201,-4.88E-05,0.000114933,-0.001230435,0.004264099,0.223214286,1.227678571,3.459821429,6.25,4.403117791,1.800089516,2.190591139,2.03378484,0.223214286,1.227678571,3.459821429,9.709821429,4.046128365,2.038596526,2.568919301,2.195629028
51,97.649,106.0764461,20211012_1218.WAV,97.649,RUM,6,2,R21.04,1,GJJ,1,R24,1,R24 and R24.20 JON R21.04 and R24.14. Slight chance this is AMI to car instead of GJJ to R24,NA,NA,NA,20211012_0847_to_20211012_1413.Table.1.selections.txt,20211012_1218_sel51.wav,Artists,F,3/5/2004,R21,R23,Artists,F,6/30/1980,NA,R23,10/12/2021,6430,15079,adult,adult,no,no,YngA2A,greeting,20211012_1218,NA,NA,1,1,1,1,20211012_1218_sel51.wav,0,0,0,-1,-0.006796655,-0.002430919,-7.16E-05,-0.005603411,0.002900161,0.000427176,0.000363186,-0.007140335,-0.000730886,-0.000105454,0.001861233,0.000697935,0.111607143,1.450892857,4.799107143,6.863839286,3.427845818,3.584869125,5.445485834,3.611110423,0.167410714,1.506696429,2.232142857,4.799107143,2.724636502,2.080231418,2.125810043,3.456964631
63,218.3015,222.2023342,20211014_1021.WAV,218.3015,RUM,NA,2,M25.00,1,GJJ,1,M25,1,M25 JON M25.00,NA,NA,NA,20211014_0814_to_20211014_1401.Table.1.selections.txt,20211014_1021_sel63.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,F,6/30/1981,NA,M25,10/14/2021,7908,14716,adult,adult,no,no,AdDau,greeting,20211014_1021,NA,NA,1,1,1,1,20211014_1021_sel63.wav,0,0,0,0,0.003869883,0.001016717,0.001123667,-0.001145855,0.001366381,-0.00026576,-0.003946965,-0.001015161,0.002282408,-0.002749382,-0.001967293,-0.001582821,0.446428571,3.125,6.026785714,13.39285714,4.413972851,1.620445097,2.454042987,1.521990226,0.446428571,3.125,6.026785714,13.39285714,3.927813467,1.164825984,1.641581582,3.354517942
64,244.54,250.5228434,20211014_1021.WAV,244.54,RUM,NA,2,M25,1,GJJ,1,M25.00,1,M25 JON M25.00,NA,NA,NA,20211014_0814_to_20211014_1401.Table.1.selections.txt,20211014_1021_sel64.wav,Hardwoods,F,6/30/1981,NA,M25,Hardwoods,F,2/19/2000,M25,M25,10/14/2021,14716,7908,adult,adult,no,no,MomAdF,greeting,20211014_1021,NA,NA,1,1,1,1,20211014_1021_sel64.wav,0,0,0,0,0.006041636,0.002586214,-0.002272888,-0.000561202,0.003665189,0.003036935,0.0020509,0.002676942,0.002410098,0.002672504,-0.001724779,0.001023215,0.334821429,1.674107143,6.361607143,13.72767857,3.191675598,4.660438283,2.109790401,2.06536454,0.446428571,1.674107143,3.571428571,13.39285714,2.541855752,2.331363068,1.768749077,2.700418048
4,650.0586,656.9420865,20211015_0816.WAV,650.0586,RUM,NA,3,M25.00,1,CCF,1,M25.0017,1,NA,NA,NA,NA,20211015_0816_to_20211015_1413.Table.1.selections.txt,20211015_0816_sel4.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,11/9/2017,M25.00,M25,10/15/2021,7909,1436,adult,juv,no,no,MomJuv,contact,20211015_0816,NA,NA,1,1,1,1,20211015_0816_sel4.wav,0,0,0,-1,-0.001380565,0.004554227,0.002100336,-0.000828309,0.000109074,0.003121595,-0.003642186,-0.004744801,0.005790982,-0.002912745,0.004510852,0.001541872,0.223214286,2.120535714,4.575892857,13.05803571,3.6242844,2.432665181,1.904648511,1.381933564,0.223214286,2.120535714,9.598214286,13.05803571,3.420377989,1.851339327,1.690063101,1.98571024
7,681.4099,688.2290548,20211015_0816.WAV,681.4099,RUM,NA,2,M25.00,1,CCF,1,M25.0017,1,NA,NA,NA,NA,20211015_0816_to_20211015_1413.Table.1.selections.txt,20211015_0816_sel7.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,11/9/2017,M25.00,M25,10/15/2021,7909,1436,adult,juv,no,no,MomJuv,contact,20211015_0816,NA,NA,1,1,1,1,20211015_0816_sel7.wav,0,0,0,-1,0.002372811,0.002798109,0.002019912,-4.87E-05,-0.000463207,0.003071422,-0.000435309,0.000128176,0.000396716,-0.001154902,0.00178323,0.001588086,0.223214286,3.236607143,7.254464286,10.15625,3.253089853,2.442740767,2.799551996,2.82916087,0.223214286,2.566964286,10.26785714,12.61160714,2.331584113,3.752238494,1.836904224,1.951242142
12,115.9539,121.3577585,20211015_0838.WAV,115.9539,RUM,10,3,M25.00,1,GJJ,1,M25.0017,1,M25.00 JON M25.0017. Didn't hear reply call in field but M25.0017 is only other ele in immediate vicinity so assuming it must have been him,NA,NA,NA,20211015_0816_to_20211015_1413.Table.1.selections.txt,20211015_0838_sel12.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,11/9/2017,M25.00,M25,10/15/2021,7909,1436,adult,juv,no,no,MomJuv,greeting,20211015_0838,NA,NA,1,1,1,1,20211015_0838_sel12.wav,0,0,0,0,-0.005156055,0.004739901,-0.00160908,-0.000265805,0.000849307,-0.004141624,-0.004997901,-0.001580836,0.004994655,0.005943697,0.000928003,0.000851651,0.334821429,1.339285714,6.696428571,14.17410714,2.300643889,2.515262477,1.693685999,2.26624111,0.334821429,3.459821429,4.017857143,13.16964286,2.595018839,1.617993508,1.44830369,1.510091909
16,806.8726,813.0484383,20211015_0838.WAV,806.8726,RUM,20,2,M24.9309,1,GWG,1,M25.00,1,M25.00 APR M24.9309,NA,NA,NA,20211015_0816_to_20211015_1413.Table.1.selections.txt,20211015_0838_sel16.wav,Hardwoods,F,6/30/2009,M24.93,M25,Hardwoods,F,2/19/2000,M25,M25,10/15/2021,4490,7909,adult,adult,no,no,YngA2A,greeting,20211015_0838,NA,NA,1,1,1,1,20211015_0838_sel16.wav,0,0,0,0,-0.005166148,-0.007794987,6.32E-05,0.001305904,0.000865475,-0.000151039,-0.001178983,-0.002900206,0.001883933,-0.001202599,0.002207096,-0.000214208,0.669642857,3.571428571,6.026785714,9.598214286,1.781743769,2.499159145,2.119231915,1.973037569,0.334821429,6.026785714,7.477678571,12.38839286,2.027077735,1.98951498,1.644149397,2.065112249
9,18.9272,23.53272916,20211015_0838.WAV,18.9272,RUM,NA,2,M25.00,1,CCF,1,M25.0017,1,Would be qual=3 if not for noise of M25.00 moving. Could it be filtered?,NA,NA,NA,20211015_0816_to_20211015_1413.Table.1.selections.txt,20211015_0838_sel9.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,11/9/2017,M25.00,M25,10/15/2021,7909,1436,adult,juv,no,no,MomJuv,contact,20211015_0838,NA,NA,1,1,1,1,20211015_0838_sel9.wav,0,0.015066474,0.017776502,0,-0.005506214,0.002362867,-0.001447254,-0.002530337,0.000828241,0.000377171,-0.005479399,-0.00058006,0.007493906,0.000381883,-0.004476572,0.001097609,0.78125,2.455357143,3.236607143,4.464285714,4.599410712,1.51119519,2.320081331,1.35225833,0.334821429,3.125,4.129464286,7.700892857,2.823040673,1.524166676,1.726320862,1.709036483
4,116.032,121.3071952,20211016_0911.WAV,116.032,RUM,12,2,M25.00,1,COM,1,M25.0017,1,NA,NA,NA,NA,20211016_0850_to_20211016_1402.Table.1.selections.txt,20211016_0911_sel4.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,11/9/2017,M25.00,M25,10/16/2021,7910,1437,adult,juv,no,no,MomJuv,care,20211016_0911,NA,NA,1,1,1,1,20211016_0911_sel4.wav,0,0.013333333,0.013333333,0,0.002376198,0.005348377,-0.000988714,0.000333868,0.004231663,0.007521357,-9.47E-05,0.00338177,0.000628472,0.002210448,-0.002858097,-0.000657735,0.334821429,5.357142857,9.709821429,13.61607143,3.533498195,1.914482475,1.704401298,2.156188663,0.334821429,3.125,9.709821429,13.61607143,2.411891376,1.682033478,1.774232483,2.626329649
36,2219.8017,2227.521498,20211016_1402.WAV,2219.8017,RUM,10,3,R22.89,1,CAF,0.5,R22.8912,1,"5min30sec later, R22.8912 JON R22.89 and they both GJJ",NA,NA,CCF,20211016_0850_to_20211016_1402.Table.1.selections.txt,20211016_1402_sel36.wav,Artists,F,6/30/1988,R22,R23,Artists,F,6/17/2012,R22.89,R23,10/16/2021,12161,3408,adult,juv,no,no,MomJuv,contact,20211016_1402,NA,NA,1,0,1,1,20211016_1402_sel36.wav,0,0,0,-1,0.003550203,0.004085124,-0.003106073,0.004683686,0.001111282,-0.002997261,-0.000275469,-0.000801269,9.59E-05,0.00061541,-0.000115443,0.001111075,0.223214286,1.674107143,2.566964286,3.90625,3.731700411,1.679041759,2.922217577,3.858738895,0.223214286,3.90625,9.040178571,13.28125,4.011480964,2.346396179,1.705080248,3.426880167
38,2559.5307,2564.419905,20211016_1402.WAV,2559.5307,RUM,NA,2,R22.89,1,GJJ,1,R22.8912,1,"R22.8912 JON R22.89, R22.8916, and R22.8920",NA,NA,NA,20211016_0850_to_20211016_1402.Table.1.selections.txt,20211016_1402_sel38.wav,Artists,F,6/30/1988,R22,R23,Artists,F,6/17/2012,R22.89,R23,10/16/2021,12161,3408,adult,juv,no,no,MomJuv,greeting,20211016_1402,NA,NA,1,1,1,1,20211016_1402_sel38.wav,0,0,0,0,-0.002895734,0.001474966,-0.001668911,0.004911041,0.000759058,0.002506808,4.57E-05,-0.000594723,0.000955724,-0.001914046,0.000827204,-0.000774637,0.223214286,2.678571429,5.133928571,6.696428571,3.465857461,2.141495305,2.745114696,2.373141044,0.334821429,1.116071429,6.808035714,13.39285714,2.454335778,2.039065789,2.018190469,2.646300339
39,2564.3556,2570.016785,20211016_1402.WAV,2564.3556,RUM,NA,2,R22.8912,1,GJJ,1,R22.89,1,"R22.8912 JON R22.89, R22.8916, and R22.8920",NA,NA,NA,20211016_0850_to_20211016_1402.Table.1.selections.txt,20211016_1402_sel39.wav,Artists,F,6/17/2012,R22.89,R23,Artists,F,6/30/1988,R22,R23,10/16/2021,3408,12161,juv,adult,no,no,JuvOff,greeting,20211016_1402,NA,NA,1,1,1,1,20211016_1402_sel39.wav,0,0.00952381,0.00952381,-1,-0.001102674,-0.004078438,0.004455536,0.001015879,0.000270085,-0.004696099,0.002694387,-0.004663349,-0.000406729,-0.004548687,0.001190791,0.003293369,0.334821429,2.901785714,6.25,7.700892857,3.283372336,2.509204146,2.399562498,3.589082285,0.334821429,2.008928571,3.125,9.709821429,2.815409964,2.355318991,2.531509329,1.695145171
66,4141.3796,4145.110836,20211019_1043.WAV,4141.3796,RUM,NA,2,M9.08,1,CCC,1,M9.0820,1,NA,NA,NA,NA,20211019_0841_to_20211019_1119.Table.1.selections.txt,20211019_1043_sel66.wav,M9s,F,10/10/2008,M9,M9,M9s,M,2/15/2020,M9.08,M9,10/19/2021,4757,612,adult,juv,no,no,MomJuv,contact,20211019_1043,NA,NA,1,1,1,1,20211019_1043_sel66.wav,0,0.112651597,0.151249011,1,0.002597015,-0.00067639,0.0037539,-0.005701708,0.002158912,0.007810107,0.000915681,0.003789021,-0.001534821,0.006955822,0.002122702,-0.00356704,0.892857143,2.008928571,6.25,9.375,2.936351826,2.113428471,1.468780626,1.508414248,0.669642857,1.785714286,2.678571429,14.28571429,2.072092958,1.847217488,2.656813515,0.936224172
69,4209.4698,4211.335418,20211019_1043.WAV,4209.4698,RUM,NA,2,M9.0820,1,CAC,1,M9.08,1,NA,NA,NA,NA,20211019_0841_to_20211019_1119.Table.1.selections.txt,20211019_1043_sel69.wav,M9s,M,2/15/2020,M9.08,M9,M9s,F,10/10/2008,M9,M9,10/19/2021,612,4757,juv,adult,no,no,JuvOff,contact,20211019_1043,NA,NA,1,1,1,1,20211019_1043_sel69.wav,0,0.068513315,0.082562416,1,0.010536856,-0.002961166,-0.00075676,0.006624956,0.003505934,0.005562495,-0.008325805,-0.005651794,-0.000919981,0.005225525,-0.001332379,-0.005369417,0.892857143,2.678571429,4.464285714,10.71428571,4.331361591,1.105051713,1.162539397,0.9271337,0.892857143,2.678571429,4.464285714,13.83928571,3.775369308,1.552608732,0.884947733,0.841245126
7,2959.7192,2963.544027,20211020_1027.WAV,2959.7192,RUM,NA,2,R25.03,1,CAF,1,R26.00,1,"R26.00 on Buffalo side, R25.03 on Samburu side. Both next to river",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1027_sel7.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,4/1/2000,R26,R26,10/20/2021,6660,7872,adult,adult,no,no,AgeMts,contact,20211020_1027,NA,NA,1,1,1,1,20211020_1027_sel7.wav,0,0,0,0,0.002813561,0.001805003,0.001794442,-0.008888333,0.003811935,0.003154664,-0.003222557,-0.002949392,-0.002236427,-0.005419027,0.002558736,-0.004411685,0.223214286,1.674107143,3.571428571,6.026785714,4.118327829,2.769867811,1.97166778,2.935810768,0.223214286,0.892857143,1.674107143,6.473214286,2.41140958,1.729457616,1.880093703,1.713227954
19,1131.0977,1133.796908,20211020_1102.WAV,1131.0977,RUM,3,3,R25.03,1,GJJ,1,R26,1,"R26, R26.14, R26.18 JON R25.03 and R25.0320; unsure if these are two separate calls or one call with drastic change in volume in middle. Only heard R25.03 call in field",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1102_sel19.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/20/2021,6660,13626,adult,adult,no,no,YngA2A,greeting,20211020_1102,NA,NA,1,1,1,1,20211020_1102_sel19.wav,0,0,0,0,0.002683055,0.004525429,0.012827577,-0.006400072,-0.000777557,0.00172128,0.00433425,-0.004849654,0.006822214,0.001990997,-0.002702768,0.000613099,0.892857143,1.785714286,3.125,12.05357143,2.061012947,4.920812088,1.223778146,1.416874533,0.892857143,1.785714286,3.125,10.26785714,2.358140171,2.989110512,1.035686147,1.267399737
21,1264.9752,1272.37334,20211020_1102.WAV,1264.9752,RUM,5,3,R25.03,1,GJJ,1,R25.0316,1,"R25.0316 JON R25.03, R25.0320, R26, R26.14, R26.18, but R25.0316 was with R25.03 earlier, just lagging a bit behind",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1102_sel21.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,2/1/2016,R25.03,R26,10/20/2021,6660,2088,adult,juv,no,no,MomJuv,greeting,20211020_1102,NA,NA,1,1,1,1,20211020_1102_sel21.wav,0,0,0,-1,-0.000254957,0.006111072,-0.000910551,-0.001333364,-0.000858016,-0.000750932,0.001309386,0.005071025,-0.002922827,-0.001065728,-0.000257352,-0.002305933,0.558035714,2.566964286,5.133928571,12.16517857,2.32725251,2.59289974,2.725684794,5.146827392,0.223214286,3.236607143,6.919642857,12.16517857,2.132194375,2.090835951,1.71301562,11.26337308
92,2847.4476,2852.899707,20211020_1255.WAV,2847.4476,RUM,17.8,2,R25.03,1,COO,1,R25.0320,1,"not nursing, but standing right next to R25.0320. Didn't hear the preceding call in the field but it looks like a calf call",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1255_sel92.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,9/1/2020,R25.03,R26,10/20/2021,6660,414,adult,juv,no,no,MomJuv,care,20211020_1255,NA,NA,1,1,1,1,20211020_1255_sel92.wav,0,0,0,0,-0.002022786,0.004312001,-7.09E-05,-0.004289759,-0.004673266,-0.00156574,-0.000604421,-0.000144194,-0.002650123,-0.003596947,0.000609827,0.001995882,0.446428571,1.785714286,3.794642857,5.133928571,2.101624197,1.548368263,2.149055846,2.350725679,0.334821429,3.571428571,5.133928571,12.61160714,2.154508426,1.755485702,2.227095335,2.13189868
101,808.1174,815.7085346,20211020_1330.WAV,808.1174,RUM,NA,2,R25.03,1,CCF,1,R26,1,"R26 is about 113m away from R25.03. R26.08, R25.9002, and R26.00 are on opp side of river (unless they crossed back over unbeknownst to us. Haven't seen M65.93 all day but don't think she is in area",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1330_sel101.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/20/2021,6660,13626,adult,adult,no,no,YngA2A,contact,20211020_1330,NA,NA,1,1,1,1,20211020_1330_sel101.wav,0,0,0,-1,-0.005206991,-0.001511709,0.000182387,0.001972471,8.51E-05,0.002186347,0.003439179,0.001237029,-0.001382824,0.000360025,0.001366816,-0.001247975,0.167410714,1.897321429,5.357142857,6.584821429,4.515584832,3.297701082,2.45676401,2.323122194,0.167410714,1.953125,9.654017857,12.55580357,4.365650661,1.677156499,2.170569535,1.908606098
98,552.4762,558.6520383,20211020_1330.WAV,552.4762,RUM,13,3,R25.03,1,CCF,1,R26,1,"only very slight overlap with R26 reply, but some overlap with low-freq birds. R26 is about 113m away from R25.03. R26.08, R25.9002, and R26.00 are on opp side of river (unless they crossed back over unbeknownst to us. Haven't seen M65.93 all day but don't think she is in area",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1330_sel98.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/20/2021,6660,13626,adult,adult,no,no,YngA2A,contact,20211020_1330,NA,NA,1,1,1,1,20211020_1330_sel98.wav,0,0,0,-1,-0.004846113,-0.003992771,-0.002055426,0.000594701,-0.005473123,-0.004160834,0.006422075,-0.001654445,0.003410085,0.002080067,0.00362016,-0.002485298,0.223214286,2.232142857,3.90625,13.16964286,5.225883205,2.577071155,3.978789883,2.099014845,0.223214286,2.232142857,3.90625,13.16964286,4.206871511,1.741842854,2.266125546,3.094387785
112,255.3341,262.2819181,20211020_1353.WAV,255.3341,RUM,5,3,R25.03,1,CCF,1,R26,1,"dustbathing in open in first rainstorm of season. R26 is lagging behind closer to river. Overlap with sounds of rain and also with a faint vehicle noise (I think) at the start.technically possible it could be to rest of group, but R26.08, R26.00, and R25.9002 were on opp side of river last time we saw them (several hours ago) and M65.93 hasn't been seen all day. R26 however was with R25.03 recently but is now OOS and lagging behind.",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1353_sel112.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/20/2021,6660,13626,adult,adult,no,no,YngA2A,contact,20211020_1353,NA,NA,1,1,1,1,20211020_1353_sel112.wav,0,0,0,-1,0.0008943,-0.0028496,-1.66E-05,-0.000852734,-0.004544232,0.001759769,0.004897589,-0.004193202,-6.12E-05,-0.002063351,0.004889325,-0.002827957,0.223214286,0.78125,4.352678571,5.915178571,2.245293694,2.486664981,5.339016403,3.310158787,0.223214286,0.78125,4.352678571,9.151785714,1.911198619,2.480635417,2.370953163,1.758101985
113,836.9374,843.8208865,20211020_1353.WAV,836.9374,RUM,5,3,R25.03,1,CCF,1,R26,1,"technically possible it could be to rest of group, but R26.08, R26.00, and R25.9002 were on opp side of river last time we saw them (several hours ago) and M65.93 hasn't been seen all day. R26 however was with R25.03 recently but is now OOS and lagging behind.",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1353_sel113.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/20/2021,6660,13626,adult,adult,no,no,YngA2A,contact,20211020_1353,NA,NA,1,1,1,1,20211020_1353_sel113.wav,0,0.026966502,0.041968156,1,-0.000143395,-0.000816586,0.002923931,0.00237857,-0.002807841,0.003966611,0.004129615,-0.005298585,0.002745369,-0.009659908,0.007212294,-0.004935898,0.223214286,2.232142857,4.352678571,5.133928571,3.386977411,1.961550079,1.92151848,1.518306177,0.223214286,2.34375,5.133928571,10.71428571,2.684444041,1.896545761,1.595126189,1.685026957
114,1041.9817,1047.964543,20211020_1353.WAV,1041.9817,RUM,10,3,R25.03,1,CCF,1,R26,1,"technically possible it could be to rest of group, but R26.08, R26.00, and R25.9002 were on opp side of river last time we saw them (several hours ago) and M65.93 hasn't been seen all day. R26 however was with R25.03 recently but is now OOS and lagging behind.",NA,NA,NA,20211020_0810_to_20211020_1401.Table.1.selections.txt,20211020_1353_sel114.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,6/30/1984,NA,R26,10/20/2021,6660,13626,adult,adult,no,no,YngA2A,contact,20211020_1353,NA,NA,1,1,1,1,20211020_1353_sel114.wav,0,0.282733939,0.360737955,1,-0.01373374,-0.011587521,0.000621259,0.006842897,-0.004565508,-0.004616727,-0.000245676,-0.003901384,-0.002583137,-0.006123585,0.004427001,-0.001712333,0.167410714,4.520089286,6.696428571,11.99776786,3.788113458,7.70002067,2.447952228,2.834480583,0.223214286,3.013392857,4.520089286,12.94642857,2.996439244,2.46061071,2.783384472,2.412191664
